params,folds,accuracies,efficiencies,total_times
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",9,0.85,0.002049875259399414,0.04326963424682617
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",0,0.9,0.0028327107429504395,0.05769038200378418
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",1,0.9,0.0036037683486938475,0.0737755298614502
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",2,0.65,0.0028878927230834963,0.058689117431640625
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",3,0.9,0.002825284004211426,0.05744671821594238
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",4,0.9,0.0037254691123962402,0.07556915283203125
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",5,0.9,0.003134596347808838,0.06489276885986328
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",6,0.95,0.003564608097076416,0.07307243347167969
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",7,0.9,0.003364849090576172,0.06866741180419922
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",8,0.95,0.003175342082977295,0.0667715072631836
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",9,0.85,0.0038649439811706543,0.0782778263092041
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",0,0.9,0.0017773866653442382,0.03678107261657715
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",1,0.9,0.001775836944580078,0.036467552185058594
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",2,0.65,0.002782726287841797,0.05851149559020996
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",3,0.9,0.0018660306930541992,0.039678096771240234
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",4,0.9,0.0026094198226928713,0.054286956787109375
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",5,0.9,0.003219449520111084,0.06599116325378418
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",6,0.95,0.002326977252960205,0.04903221130371094
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",7,0.9,0.0023582935333251952,0.04918265342712402
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",8,0.95,0.002278411388397217,0.047544240951538086
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",9,0.85,0.0021777629852294924,0.0452570915222168
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",0,0.9,0.0023972511291503905,0.05025887489318848
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",1,0.9,0.002358555793762207,0.04818415641784668
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",2,0.6,0.002493560314178467,0.05277681350708008
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",3,0.9,0.003448474407196045,0.0712432861328125
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",4,0.9,0.0022893428802490236,0.046720266342163086
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",5,0.9,0.002161860466003418,0.045229434967041016
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",6,0.95,0.002581369876861572,0.05352783203125
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",7,0.9,0.003412044048309326,0.07024693489074707
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",8,0.95,0.0036008477210998533,0.07805490493774414
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",9,0.85,0.002283370494842529,0.047295331954956055
